用户ID,会员级别,手机参数,昵称,购买时间,评论内容
,,,,,
1.03566E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,w***1,2019/2/24 15:34,东西很满意，非常不错。
1.03502E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,下***噢,2019/2/12 16:56,非常满意，速度特别流畅，已查过是正品，可以放心购买
1.03582E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,强***o,2019/2/25 8:59,用过一段时间了感觉很好用，查了序列号也没什么问题，是正品，就是耗电有点快
1.03582E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,虚***2,2019/2/23 11:57,非常好！推荐购买！上午买，下午就到了，一直用到自动收货才来评价的！希望苹果能价格再往下调，以后还是买苹果！苹果就是熟悉亲切！
1.03641E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,7***人,2019/3/3 9:38,挺好的，没毛病
1.03555E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,可***话,2019/2/22 16:52,很不错，手感也不错??是正品
1.03566E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,t***1,2019/2/20 15:48,宝贝很好，拿到手手感很棒，感谢苏宁
1.03552E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***8,2019/2/22 10:06,这个价位还是不错的，全网通，正品，值得购买。多用几年吧。
1.03545E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,某***你,2019/2/21 8:09,手机非常棒  给个赞   不错不错
1.03568E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,既***天,2019/2/22 20:19,很好 东西用着不错
1.03531E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***6,2019/2/19 9:25,年前买的当时还犹豫呢，不知道是不是正品呢，买回来果然是正品哦，特别喜欢哦，给个五星好评
1.03609E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,n***y,2019/2/27 10:58,在苏宁买了2部8p了。都是正品，不错。
1.03583E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,j***0,2019/2/25 10:40,两个字正品
1.03568E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,李***3,2019/2/22 20:22,宝贝非常满意 手机非常出色
1.03566E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,会***1,2019/2/20 16:45,本来是想买那个256G的，打不开支付页面。不过这个也行了。下次还会买
1.03615E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***8,2019/2/28 0:57,在官网上查过了是正品，特意用了一段时间再来评价，没有出现问题，蛮好用的，物流也很快，好评
1.03616E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***9,2019/3/3 1:37,挺好的，用的很好
1.03543E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,x***n,2019/2/20 18:57,手机收到了，非常满意！价格合理
1.03594E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,吴***7,2019/2/25 9:45,正品无疑
1.03533E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,汉***9,2019/2/20 20:01,不错 老妈很满意
1.03545E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,z***荣,2019/2/8 18:44,此用户没有填写评论!
1.03567E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,皓***元,2019/2/20 17:57,手机收到没话说，苏宁的货源正，第一次用苹果，虽然不习惯但是很有质感
1.03545E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***4,2019/2/22 21:51,很满意这款手机，电很耐用，值得购买。
1.03553E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,百***就,2019/2/24 12:24,手机不错好用 没毛病
1.03567E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,x***i,2019/2/22 16:13,全新，正品！已经在这里买第二台了，服务也很好，之前送了一个有划痕，拒收给客服说一下，客服会再发一台。很棒！
1.03541E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,o***l,2019/2/17 9:45,买到完美的机子，高通的基带，外观也没有任何瑕疵。
1.03581E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,川***伟,2019/2/23 8:52,还不错，国行正品
1.03542E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,g***c,2019/2/22 11:14,机子需要用一段时间看
1.03595E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,l***影,2019/2/25 10:59,快递给力  夜里12点下单  第二天早上8点收到  赞
1.03524E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,o***o,2019/2/16 12:52,东西好的 昨天买的今天到了很快。满意
1.03555E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,s***1,2019/2/20 16:58,买给家里人的、他很喜欢...、有机会还来这里买
1.03511E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,m***贝,2019/2/14 10:57,用了一段时间，不错哦，电池耐用，其他也挺好的??
1.03523E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,淡***妆,2019/2/17 22:46,很好 全新机 棒棒哒 有需要还是会来的
1.01471E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,想***3,2018/8/25 7:44,很好用、颜值很高哦，希望希望下一代有惊喜
1.03583E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,x***0,2019/2/23 14:18,手机目前用这没有什么问题，挺好的。
1.03519E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,b***n,2019/2/15 15:54,在官网上验证过序列号，是符合的，上午下单，下午就到了，速度很快。
1.03551E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,s***冷,2019/2/23 21:36,用了大半个月了 查了序列号是正品 不错第二天就到了
1.03511E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,小***1,2019/2/14 11:55,总算如愿，比想象的流畅，屏幕效果也很不错，下次一定在此光顾
1.03518E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,t***a,2019/2/17 11:02,挺好，用了几天，查了下，是正品，打王者很给力，总体来说，还不错，价格合适，比专卖店便宜好多。好评
1.03519E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,g***0,2019/2/18 20:57,神仙像素 超级好评
1.03582E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,暗***d,2019/2/25 1:38,使用中 暂时没有什么问题
1.03552E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,1***聪,2019/2/20 9:56,用了几天才来评价，目前都好
1.03541E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***1,2019/2/22 8:42,正品，苏宁还是值得信赖
1.03537E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,l***8,2019/2/21 15:09,第二次购买 非常满意
1.03571E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,邱***1,2019/2/23 13:02,宝贝受到了，是正品哦
1.03514E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,夏***凉,2019/2/14 18:01,很好 全新正品
1.03539E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,丿***绪,2019/2/18 13:24,iphoen8p 用爱思验了没问题  手机也看过是原装国行的 运行也挺流畅 就是没什么电的时候 有出现色纹现象 应该是ios12.1的问题 要有11的版本就好了
1.03593E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,我***数,2019/2/26 16:44,^_^手机用着很好！是新机！只是我看了看产地竟然在郑州富士康？？？
1.0354E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,偏***你,2019/2/20 11:26,还可以吧 8p性价比高一点
1.03567E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,t***1,2019/2/22 15:51,还是不错的，工重/呺 青蛙村还是不错的
1.03573E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,t***0,2019/2/23 18:22,怎么感觉声音大的时候有震动，总体还不错，到货速度快。一直在苏宁易购买电子产品，值得信赖。
1.03623E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,康***1,2019/3/3 21:36,我是看到知乎有人在苏宁折扣买了iPhone8，然后我才知道原来苹果降价了，趁8p便宜我也在苏宁入手了，用着比我之前的三星S7E好，10多天了，手机也没出什么问题，好评！ 一般 还行 good 轻度使用，1天没问题
1.03569E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***4,2019/2/22 21:50,刚来始用几天，感觉还不错，值得购买。
1.03491E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,吴***东,2019/2/14 18:26,行货贵点买的放心，手机真心是漂亮，性能好
1.03532E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,h***9,2019/2/20 18:09,用了一段时间很好，没毛病
1.03551E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,y***g,2019/2/23 23:18,苏兔兔服务超好还有小锰亲亲
1.03517E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,1***p,2019/2/15 10:35,正品！很棒，触感有点不灵敏啊，不知道是钢化膜还是手机，重点说一下，充电很慢，需要买12万以上的适配器，放电也有点快，真实体验！
1.0355E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,d***h,2019/2/23 19:45,好，发货快，降价很实惠。
1.03578E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,y***n,2019/2/22 16:31,一天送达，用了几天，物有所值。
1.03554E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,c***雯,2019/2/22 14:33,手机很好
1.03555E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,c***赖,2019/2/22 19:00,很好，年前买的，用到现在未出现任何问题，买的金色，很好看。
1.03565E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,a***1,2019/2/25 21:52,很快就送到了，手机很漂亮
1.03579E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,就***哥,2019/2/22 19:00,非常值得购买  值得信赖
1.03574E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,沉***护,2019/2/21 20:29,手机很不错啦，很喜欢，嘻嘻
1.03492E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,l***0,2019/2/14 23:44,苏宁易购的快递非常给力，次日上午就收到了。手机很OK，价格也非常实惠，买给老妈用正合适。
1.03577E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,h***5,2019/2/22 12:04,之前买苹果都是在实体店买的 看了这家店的评论 有说翻新机的 官换机的，担心买到这些机器，苏宁小哥来送的时候我整整看了3分钟 人家小哥又说了放心吧 不会是翻新官换机 机器确实是全新的 没有任何刮痕 我当着快递小哥的面把屏幕打开看看屏幕有没有事，结果很满意！全新未激活！现在用了2个星期很好 很快！而且比实体店便宜 苏宁值得信赖。
1.03621E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,z***9,2019/2/28 20:10,"用了一天,感觉非常不错。快递小哥很给力！服务一百分！！！"
1.03538E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,f***东,2019/2/21 16:48,速度快，已用上，好
1.03563E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***8,2019/2/24 9:05,使用几天了 可以的
1.03575E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,d***p,2019/2/21 23:58,目前为止还不错
1.03554E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,梅***喽,2019/2/22 16:16,特别好，是正品
1.03561E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,s***2,2019/2/21 15:25,苏宁易购非常快！
1.03579E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***6,2019/2/24 18:00,超出想象！完美
1.03554E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,孙***i,2019/2/24 14:18,正品。  很好。值得信任
1.03594E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,a***头,2019/2/25 9:21,用了一周，挺爽滴
1.03541E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,y***0,2019/2/20 13:17,不错，全新国行机
1.03545E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,草***天,2019/2/22 22:09,还行吧，是正品
1.03576E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,建***0,2019/2/22 9:51,没有任何异常
1.03542E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,余***泽,2019/2/22 12:09,还可以的
1.03583E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,私***奈,2019/2/23 14:45,挺好用的，全新
1.03637E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,拉***亚,2019/3/2 18:59,喜欢 超级
1.03558E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,萌***奶,2019/2/21 9:47,棒棒哒??????????
1.03565E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,m***g,2019/2/20 13:33,不错 好几天了
1.03598E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,十***8,2019/2/25 18:08,好评，性价比比较高
1.03581E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***5,2019/2/28 8:35,服务很好
1.0355E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,h***n,2019/2/23 18:44,不错 全新
1.03578E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***1,2019/2/22 13:38,用了一段时间，感觉还行，就是电池不耐用，基本一天半一冲，不玩游戏，激活正版通话清晰，验收无划痕等，挺满意的
1.03577E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,x***2,2019/2/22 12:39,手机不错，是正品，在苏宁买，还是相信的，原装未拆封，手机运行流畅，物流也快，当晚下单，第二天就到了，赞??。只是忘了拍照了。
1.03551E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,大***6,2019/2/17 23:45,此用户没有填写评论!
1.0358E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,我***5,2019/2/22 21:17,真的很不错
1.03544E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,n***q,2019/2/20 21:50,送货师傅人非常好
1.03562E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,s***1,2019/2/24 5:53,非常不错
1.03591E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,尘***拂,2019/2/26 12:00,送货上门，外观没问题，运行速度比较快，激活也没问题，不过苹果手机电池还是一如既往地不经用。拍照好像稍微加了点儿美颜功能，跟以前6S拍出来的不一样
1.03544E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,洁***贝,2019/2/13 18:56,此用户没有填写评论!
1.03552E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,昊***呐,2019/2/18 17:46,很不错 价格实惠 不用担心买到假的 大家放心购买
1.03561E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,叶***啊,2019/2/25 14:44,非常好用。
1.03508E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,z***e,2019/2/17 13:32,超好评！发货快并且是正品行货，赞??
1.035E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,杜***5,2019/2/14 14:12,刚刚从安卓到iOS，暂时不适应，是正品，用段时间再来追平，总之暂时很喜欢
1.03576E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,a***精,2019/2/25 23:46,还可以吧
1.03546E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,高***5,2019/2/17 20:22,买回来一个多星期了用着不错哦！而且没有一点毛病呢！手感也很好，送货也特别的快，很喜欢哦！
1.03546E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,我***影,2019/2/17 20:10,验证了一下，确定是正品！隔天就收到了，速度也是很给力！
1.03568E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,油***哦,2019/2/22 18:00,快递好评！用也棒诶！
1.03543E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,一***叶,2019/2/20 18:04,收货挺快的 比想象中要快 手机不错
1.03505E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,孙***子,2019/2/16 21:58,下午收到，用了一下午一晚上，各方面都挺好。
1.0355E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,郝***师,2019/2/21 20:42,hin好
1.03525E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,苏***y,2019/2/19 22:29,手机收到了，初二期间竟然还有快递员送真的辛苦了一直用安卓突然用苹果系统还不太适应，超级流畅嘻嘻嘻再追香蜜沉沉烬如霜真的特别喜欢
1.03564E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,亲***r,2019/2/20 11:09,给快递小哥好评
1.03575E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,小***2,2019/2/25 20:46,货真价实！顶级棒！
1.03565E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,安***6,2019/2/20 14:42,Nice
1.03551E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,6***昊,2019/2/23 23:07,挺好用的！样子好看！
1.03521E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,m***3,2019/2/15 22:15,手机非常好 速度很快 i8p性价比很高 值得购买
1.03487E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,l***7,2019/2/14 7:50,东西是正品是我看错了官网下次再来买的
1.03453E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,橙***如,2019/2/5 20:44,正品黑色造型设计大方简约大气，新年礼物
1.03555E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,匹***8,2019/2/24 17:36,快递超快的好吗 感动??
1.0358E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,利***6,2019/2/22 21:19,不错，绝对好评！
1.03612E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,雪***车,2019/3/3 21:57,挺好的 从6s升的 用着很顺手
1.03438E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,厌***℡,2019/2/3 10:57,物流很快  过年也不打烊哟  快递小哥服务态度很好  手机不错  正品  可以在官网查到  好评！
1.03488E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,大***6,2019/2/14 11:38,很好很贴心～
1.03571E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,帅***4,2019/2/26 20:24,东西第二天就收到了，电池没有那样耐用，不过苹果电池容量是挺小 还有就是充电太慢。手机是全新的机，用起来很流畅总体来说比较满意，比官网便宜了很多。
1.03569E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,天***实,2019/2/24 22:41,第一次买这么贵重的东西，苏宁易购真心不错，收到宝贝的时候苏宁快递小哥让我必须当场拆开收货，而且当面开机验机后才让我签单??！值得信赖！手机质量也没的说流畅不玩游戏估计能用待机2～3天没问题！
1.03574E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,g***g,2019/2/21 20:45,发货快，在苏宁买的第二个苹果手机了
1.03556E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,雪***l,2019/2/22 22:20,Okay
1.03551E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,竹***雨,2019/2/18 16:03,超级满意
1.03637E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,c***t,2019/3/2 18:20,老公送的礼物，挺好用，苏宁的价格可以接受！之前是iphone6，现在用8plus，有点大，裤袋也装不下了，哈哈哈。
1.03492E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,阿***8,2019/2/15 0:25,物流超级快，完好无损，快递员很负责。手机很喜欢，应该不是翻新机，男朋友很喜欢，用起来也不错，用一段再追评。
1.03547E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,随***8,2019/2/21 11:42,不错，非常好。
1.03491E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,t***3,2019/2/14 18:44,可以.
1.03615E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***9,2019/3/2 22:19,用着不错，都查了，是新机
1.03521E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,y***6,2019/2/17 18:27,收到几天了，用了几天才来确认评价的！用着舒服，手感特好！相信苏宁易购。
1.03574E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***2,2019/2/23 19:53,刚拿到手三天吧！还没什么感觉。不过总的来说打开网页，聊个QQ，微信啥的不卡顿。拍照效果就真的是杠杠的。过段时间再看看，到时候来追评
1.03594E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,你***的,2019/3/1 19:13,先用一段时间看看
1.03585E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,小***5,2019/2/27 10:11,已经从苏宁易购买了三部苹果手机，质量保证，物流快，手机不错，值得购买。
1.03646E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,赛***刀,2019/3/3 18:03,用过几天没有卡机死机，还不错
1.03599E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,1***j,2019/3/1 0:58,先用了再来评价
1.03543E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,今***i,2019/2/22 15:35,发货速度很及时，刚好送到我朋友手里。
1.03524E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,夏***r,2019/2/14 15:16,OK的很
1.03575E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,叫***k,2019/2/23 23:17,物流很快，全新机没错
1.03503E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,7***凡,2019/2/14 23:16,全新机器，官网激活一天不差，漂亮！！苏宁品质不错！
1.03492E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,袁***6,2019/2/14 22:06,此用户没有填写评论!
1.03507E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,l***y,2019/2/17 11:06,蛮好
1.03574E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,s***m,2019/2/21 18:45,春节前的物流还是很快的，应该是全新正品，买来孝敬老爸的，他用下来暂时没有问题。
1.03549E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,一***兽,2019/2/21 17:30,快递非常快，质量很好
1.03509E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,v***9,2019/2/15 22:42,正品国行未开封，外观没问题，先用着，以后追评
1.03555E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,y***8,2019/2/19 9:47,手机收到 用了几天才过来评价 正品 手机用起来非常好
1.0355E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,寂***婆,2019/2/21 19:59,发货很快，过年给爸妈一人一个
1.0355E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,寂***婆,2019/2/21 19:59,发货很快，过年给爸妈一人一个
1.03519E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,w***1,2019/2/15 15:25,依旧是那么流畅，价格还是比实体店便宜不少
1.03555E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,忠***1,2019/2/22 18:34,正品。  不错??
1.03339E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,p***y,2019/1/21 13:23,帮亲戚买的，看了许久，之前没有这颜色，后来有了，果段下单。 听说用着不错，快递当面拆开包装签收。该店自营货运很快，同城，昨天下午下单，今早就收货。
1.03612E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***2,2019/2/27 16:16,第一次网购手机，官网还是值得信任的，感觉不错呢
1.03549E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***2,2019/2/21 17:39,拍下第二天就收到了，物流很快；网上查了是正品，先用一段时间再追评。目前非常满意。
